x_exp_width,x_man_width,x_row,x_col,x_row_depth,x_col_depth,w_exp_width,w_man_width,loc,
6,4,2,6,8,8,6,4,307,
6,4,2,6,8,8,6,4,307,
6,4,2,6,8,8,6,4,307,
6,4,2,6,8,8,6,4,307,
6,4,2,6,8,8,6,4,307,
6,4,2,6,8,8,6,4,307,
6,4,2,6,8,8,6,4,307,
6,4,2,6,8,8,6,4,307,
6,4,2,6,8,8,6,4,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,6,2,6,8,8,6,6,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
6,8,2,6,8,8,6,8,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,2,2,6,8,8,8,2,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,4,2,6,8,8,8,4,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,6,2,6,8,8,8,6,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
8,8,2,6,8,8,8,8,307,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,2,2,8,8,8,2,2,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,4,2,8,8,8,2,4,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,6,2,8,8,8,2,6,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
2,8,2,8,8,8,2,8,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,2,2,8,8,8,4,2,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,4,2,8,8,8,4,4,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,6,2,8,8,8,4,6,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
4,8,2,8,8,8,4,8,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,2,2,8,8,8,6,2,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,4,2,8,8,8,6,4,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,6,2,8,8,8,6,6,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
6,8,2,8,8,8,6,8,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,2,2,8,8,8,8,2,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,4,2,8,8,8,8,4,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,6,2,8,8,8,8,6,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
8,8,2,8,8,8,8,8,387,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,2,4,1,8,8,2,2,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,4,4,1,8,8,2,4,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,6,4,1,8,8,2,6,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
2,8,4,1,8,8,2,8,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,2,4,1,8,8,4,2,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,4,4,1,8,8,4,4,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,6,4,1,8,8,4,6,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
4,8,4,1,8,8,4,8,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,2,4,1,8,8,6,2,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,4,4,1,8,8,6,4,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,6,4,1,8,8,6,6,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
6,8,4,1,8,8,6,8,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,2,4,1,8,8,8,2,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,4,4,1,8,8,8,4,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,6,4,1,8,8,8,6,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
8,8,4,1,8,8,8,8,147,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,2,4,2,8,8,2,2,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,4,4,2,8,8,2,4,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,6,4,2,8,8,2,6,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
2,8,4,2,8,8,2,8,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,2,4,2,8,8,4,2,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,4,4,2,8,8,4,4,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,6,4,2,8,8,4,6,227,
4,8,4,2,8,8,4,8,227,
4,8,4,2,8,8,4,8,227,
4,8,4,2,8,8,4,8,227,
4,8,4,2,8,8,4,8,227,
4,8,4,2,8,8,4,8,227,
